Unloaded module: latex/TeXLive12
Loaded module: python3/3.6.2

Train: 0.3477210093260268 Validation: 26275.629057293823

c1=-7.5, c2=5, d=-5, lambda=0.1

Train: 0.9081389033657573 Validation: 38697.79916312052

c1=-7.5, c2=5, d=-5, lambda=1

Train: 0.6125248956481175 Validation: 31972.813954113724

c1=-7.5, c2=5, d=-5, lambda=10

Train: 0.7044090130001058 Validation: 3196.2634997993327

c1=-7.5, c2=5, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-7.5, c2=5, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-7.5, c2=5, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-7.5, c2=5, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-7.5, c2=5, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-7.5, c2=5, d=5, lambda=0.001

Train: 0.07608825815991029 Validation: 4.837655112140822

c1=-7.5, c2=5, d=5, lambda=0.01

Train: 0.07608829234374667 Validation: 4.819582765756656

c1=-7.5, c2=5, d=5, lambda=0.1

Train: 0.0760916895287335 Validation: 4.668946298753392

c1=-7.5, c2=5, d=5, lambda=1

Train: 0.08045933100857855 Validation: 10.293048053273566

c1=-7.5, c2=5, d=5, lambda=10

Train: 0.1462118832463559 Validation: 8.494734469873908

c1=-7.5, c2=5, d=10, lambda=0.001

Train: 0.07608895441054479 Validation: 6.392036403996453

c1=-7.5, c2=5, d=10, lambda=0.01

Train: 0.07608827269736375 Validation: 6.391989578296941

c1=-7.5, c2=5, d=10, lambda=0.1

Train: 0.0760882579587322 Validation: 6.39181756377282

c1=-7.5, c2=5, d=10, lambda=1

Train: 0.07608825784614066 Validation: 6.390004975287468

c1=-7.5, c2=5, d=10, lambda=10

Train: 0.07608826078286544 Validation: 6.371948097246766

c1=-7.5, c2=5, d=15, lambda=0.001

Train: 12644.320543370957 Validation: 4427.720841129927

c1=-7.5, c2=5, d=15, lambda=0.01

Train: 3362409.490772794 Validation: 197780.0312658736

c1=-7.5, c2=5, d=15, lambda=0.1

Train: 697433079.6009113 Validation: 79062.60157122934

c1=-7.5, c2=5, d=15, lambda=1

Train: 20433417542.60789 Validation: 6280683.453969466

c1=-7.5, c2=5, d=15, lambda=10

Train: 0.07624029189210668 Validation: 13.572127443581543

c1=-7.5, c2=5, d=20, lambda=0.001
singular matrix error
c1=-7.875, c2=5.25, d=21.0, lambda=0.0010500000000000002
c1=-7.5, c2=5, d=20, lambda=0.01

Train: 1133090430.3244867 Validation: 280325.0677690983

c1=-7.5, c2=5, d=20, lambda=0.1

Train: 2540.9676298860245 Validation: 3010.201825845952

c1=-7.5, c2=5, d=20, lambda=1

Train: 1124773811.9331899 Validation: 630.7480914321131

c1=-7.5, c2=5, d=20, lambda=10

Train: 822.3053680174959 Validation: 1049.2843743280316

c1=-7.5, c2=10, d=-30, lambda=0.001
singular matrix error
c1=-7.875, c2=10.5, d=-31.5, lambda=0.0010500000000000002
c1=-7.5, c2=10, d=-30, lambda=0.01
singular matrix error
c1=-7.875, c2=10.5, d=-31.5, lambda=0.0105
c1=-7.5, c2=10, d=-30, lambda=0.1
singular matrix error
c1=-7.875, c2=10.5, d=-31.5, lambda=0.10500000000000001
c1=-7.5, c2=10, d=-30, lambda=1
singular matrix error
c1=-7.875, c2=10.5, d=-31.5, lambda=1.05
c1=-7.5, c2=10, d=-30, lambda=10

Train: 0.7645618766745803 Validation: 0.7419153711134157

c1=-7.5, c2=10, d=-25, lambda=0.001
singular matrix error
c1=-7.875, c2=10.5, d=-26.25, lambda=0.0010500000000000002
c1=-7.5, c2=10, d=-25, lambda=0.01

Train: 3.107375956339399e+60 Validation: 2.109615404441528e+61

c1=-7.5, c2=10, d=-25, lambda=0.1
singular matrix error
c1=-7.875, c2=10.5, d=-26.25, lambda=0.10500000000000001
c1=-7.5, c2=10, d=-25, lambda=1
singular matrix error
c1=-7.875, c2=10.5, d=-26.25, lambda=1.05
c1=-7.5, c2=10, d=-25, lambda=10
singular matrix error
c1=-7.875, c2=10.5, d=-26.25, lambda=10.5
c1=-7.5, c2=10, d=-20, lambda=0.001

Train: 4.254856009683599e+31 Validation: 7.013215472562342e+28

c1=-7.5, c2=10, d=-20, lambda=0.01

Train: 9.216817703925916e+30 Validation: 1.50593800978756e+30

c1=-7.5, c2=10, d=-20, lambda=0.1

Train: 0.7642923133684691 Validation: 0.7419097066539756

c1=-7.5, c2=10, d=-20, lambda=1

Train: 0.7643750655521574 Validation: 0.7419147954211405

c1=-7.5, c2=10, d=-20, lambda=10

Train: 0.7644499643248436 Validation: 0.7419153075998519

c1=-7.5, c2=10, d=-15, lambda=0.001

Train: 0.7624632938225367 Validation: 0.7689010998893449

c1=-7.5, c2=10, d=-15, lambda=0.01

Train: 0.781118785661508 Validation: 0.742074779244302

c1=-7.5, c2=10, d=-15, lambda=0.1

Train: 0.764412941737409 Validation: 0.7418976796732177

c1=-7.5, c2=10, d=-15, lambda=1

Train: 0.7643818336537042 Validation: 0.7419133006510518

c1=-7.5, c2=10, d=-15, lambda=10

Train: 0.764528029895491 Validation: 0.7419152872544275

c1=-7.5, c2=10, d=-10, lambda=0.001

Train: 0.7590912840981752 Validation: 1.3586411619606356

c1=-7.5, c2=10, d=-10, lambda=0.01

Train: 0.7619553119629927 Validation: 0.7491681250151437

c1=-7.5, c2=10, d=-10, lambda=0.1

Train: 0.7633326797512325 Validation: 0.7418073711964261

c1=-7.5, c2=10, d=-10, lambda=1

Train: 0.7642110703573854 Validation: 0.7418948747890074

c1=-7.5, c2=10, d=-10, lambda=10

Train: 0.7646859078591137 Validation: 0.741912118452879

c1=-7.5, c2=10, d=-5, lambda=0.001

Train: 0.523021710009411 Validation: 3.973533632979717

c1=-7.5, c2=10, d=-5, lambda=0.01

Train: 0.5477821267567047 Validation: 0.6063579551323925

c1=-7.5, c2=10, d=-5, lambda=0.1

Train: 0.681926724883364 Validation: 0.6633237807095845

c1=-7.5, c2=10, d=-5, lambda=1

Train: 0.7536828759888491 Validation: 0.7311400495148898

c1=-7.5, c2=10, d=-5, lambda=10

Train: 0.764183071441773 Validation: 0.7423833727347029

c1=-7.5, c2=10, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-7.5, c2=10, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-7.5, c2=10, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-7.5, c2=10, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-7.5, c2=10, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-7.5, c2=10, d=5, lambda=0.001

Train: 0.07608825782632167 Validation: 9.115221582831369

c1=-7.5, c2=10, d=5, lambda=0.01

Train: 0.07608825891740904 Validation: 9.067761110182026

c1=-7.5, c2=10, d=5, lambda=0.1

Train: 0.07608835784866973 Validation: 8.619737007646956

c1=-7.5, c2=10, d=5, lambda=1

Train: 0.07609292479723459 Validation: 5.819303754866323

c1=-7.5, c2=10, d=5, lambda=10

Train: 0.07870310968990916 Validation: 17.736804762526003

c1=-7.5, c2=10, d=10, lambda=0.001

Train: 0.09539475630623084 Validation: 28.41448406405327

c1=-7.5, c2=10, d=10, lambda=0.01

Train: 0.0762734127905718 Validation: 28.593978089473513

c1=-7.5, c2=10, d=10, lambda=0.1

Train: 0.07608967957008354 Validation: 28.505165125404687

c1=-7.5, c2=10, d=10, lambda=1

Train: 0.07608828121085737 Validation: 28.47788567954644

c1=-7.5, c2=10, d=10, lambda=10

Train: 0.07608825865499678 Validation: 28.476351098902263

c1=-7.5, c2=10, d=15, lambda=0.001
singular matrix error
c1=-7.875, c2=10.5, d=15.75, lambda=0.0010500000000000002
c1=-7.5, c2=10, d=15, lambda=0.01
singular matrix error
c1=-7.875, c2=10.5, d=15.75, lambda=0.0105
c1=-7.5, c2=10, d=15, lambda=0.1

Train: 272185.4137703456 Validation: 286118.4536540546

c1=-7.5, c2=10, d=15, lambda=1

Train: 31.569002793873747 Validation: 317.32226354228794

c1=-7.5, c2=10, d=15, lambda=10

Train: 1.308775350198168 Validation: 30.184043491839788

c1=-7.5, c2=10, d=20, lambda=0.001
singular matrix error
c1=-7.875, c2=10.5, d=21.0, lambda=0.0010500000000000002
c1=-7.5, c2=10, d=20, lambda=0.01
singular matrix error
c1=-7.875, c2=10.5, d=21.0, lambda=0.0105
c1=-7.5, c2=10, d=20, lambda=0.1
singular matrix error
c1=-7.875, c2=10.5, d=21.0, lambda=0.10500000000000001
c1=-7.5, c2=10, d=20, lambda=1
singular matrix error
c1=-7.875, c2=10.5, d=21.0, lambda=1.05
c1=-7.5, c2=10, d=20, lambda=10
singular matrix error
c1=-7.875, c2=10.5, d=21.0, lambda=10.5
c1=-7.5, c2=15, d=-30, lambda=0.001
singular matrix error
c1=-7.875, c2=15.75, d=-31.5, lambda=0.0010500000000000002
c1=-7.5, c2=15, d=-30, lambda=0.01
singular matrix error
c1=-7.875, c2=15.75, d=-31.5, lambda=0.0105
c1=-7.5, c2=15, d=-30, lambda=0.1

Train: 0.7659788070411971 Validation: 0.7424498188036105

c1=-7.5, c2=15, d=-30, lambda=1

Train: 0.7659806176843501 Validation: 0.7424498187932128

c1=-7.5, c2=15, d=-30, lambda=10

Train: 0.7659877958646221 Validation: 0.7424498187921731

c1=-7.5, c2=15, d=-25, lambda=0.001

Train: 0.7659786716920286 Validation: 0.7424498317915765

c1=-7.5, c2=15, d=-25, lambda=0.01

Train: 0.7659787711619933 Validation: 0.7424498200646764

c1=-7.5, c2=15, d=-25, lambda=0.1

Train: 0.7659788100303538 Validation: 0.7424498189190423

c1=-7.5, c2=15, d=-25, lambda=1

Train: 0.7659807231337931 Validation: 0.7424498188047532

c1=-7.5, c2=15, d=-25, lambda=10

Train: 0.76598810655292 Validation: 0.742449818793327

c1=-7.5, c2=15, d=-20, lambda=0.001

Train: 0.7659773589736264 Validation: 0.7424499903458635

c1=-7.5, c2=15, d=-20, lambda=0.01

Train: 0.7659786127599322 Validation: 0.7424498331097145

c1=-7.5, c2=15, d=-20, lambda=0.1

Train: 0.7659788006221542 Validation: 0.7424498201908661

c1=-7.5, c2=15, d=-20, lambda=1

Train: 0.765980839956963 Validation: 0.7424498189316038

c1=-7.5, c2=15, d=-20, lambda=10

Train: 0.7659884135069095 Validation: 0.7424498188060088

c1=-7.5, c2=15, d=-15, lambda=0.001

Train: 0.7659473156498354 Validation: 0.7424525303393181

c1=-7.5, c2=15, d=-15, lambda=0.01

Train: 0.7659751351036529 Validation: 0.7424500101270525

c1=-7.5, c2=15, d=-15, lambda=0.1

Train: 0.7659784500411974 Validation: 0.7424498345534826

c1=-7.5, c2=15, d=-15, lambda=1

Train: 0.7659809374177199 Validation: 0.7424498203284675

c1=-7.5, c2=15, d=-15, lambda=10

Train: 0.7659887091161711 Validation: 0.7424498189452945

c1=-7.5, c2=15, d=-10, lambda=0.001

Train: 0.7650891775709399 Validation: 0.7424566757884329

c1=-7.5, c2=15, d=-10, lambda=0.01

Train: 0.7658442240770145 Validation: 0.7424524943985495

c1=-7.5, c2=15, d=-10, lambda=0.1

Train: 0.7659641055110419 Validation: 0.7424500037285187

c1=-7.5, c2=15, d=-10, lambda=1

Train: 0.765979634323228 Validation: 0.7424498332845259

c1=-7.5, c2=15, d=-10, lambda=10

Train: 0.7659888512075026 Validation: 0.7424498201933811

c1=-7.5, c2=15, d=-5, lambda=0.001

Train: 0.5481386346388365 Validation: 0.5258704584455686

c1=-7.5, c2=15, d=-5, lambda=0.01

Train: 0.6698114805619092 Validation: 0.6463189924531649

c1=-7.5, c2=15, d=-5, lambda=0.1

Train: 0.751853871362882 Validation: 0.7286543393846562

c1=-7.5, c2=15, d=-5, lambda=1

Train: 0.7644946329615893 Validation: 0.7410098931641184

c1=-7.5, c2=15, d=-5, lambda=10

Train: 0.765839984776568 Validation: 0.742305172610359

c1=-7.5, c2=15, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-7.5, c2=15, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-7.5, c2=15, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-7.5, c2=15, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-7.5, c2=15, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-7.5, c2=15, d=5, lambda=0.001

Train: 0.07608825837286273 Validation: 29.25770593495749

c1=-7.5, c2=15, d=5, lambda=0.01

Train: 0.07608825827514293 Validation: 29.15914926215538

c1=-7.5, c2=15, d=5, lambda=0.1

Train: 0.07608829969296997 Validation: 28.20848873096715

c1=-7.5, c2=15, d=5, lambda=1

Train: 0.07609065667335094 Validation: 21.262557094722368

c1=-7.5, c2=15, d=5, lambda=10

Train: 0.07611105732706018 Validation: 6.182545630458049

c1=-7.5, c2=15, d=10, lambda=0.001

Train: 8.801992071296528 Validation: 17.20749857719274

c1=-7.5, c2=15, d=10, lambda=0.01

Train: 0.6756675239862147 Validation: 4.321483733150554

c1=-7.5, c2=15, d=10, lambda=0.1

Train: 0.08428330964121908 Validation: 4.162984591309513

c1=-7.5, c2=15, d=10, lambda=1

Train: 0.07744854300437004 Validation: 4.2100390238371945

c1=-7.5, c2=15, d=10, lambda=10

Train: 0.07609205349260383 Validation: 4.209614602021161

c1=-7.5, c2=15, d=15, lambda=0.001
singular matrix error
c1=-7.875, c2=15.75, d=15.75, lambda=0.0010500000000000002
c1=-7.5, c2=15, d=15, lambda=0.01
singular matrix error
c1=-7.875, c2=15.75, d=15.75, lambda=0.0105
c1=-7.5, c2=15, d=15, lambda=0.1
singular matrix error
c1=-7.875, c2=15.75, d=15.75, lambda=0.10500000000000001
c1=-7.5, c2=15, d=15, lambda=1
singular matrix error
c1=-7.875, c2=15.75, d=15.75, lambda=1.05
c1=-7.5, c2=15, d=15, lambda=10

Train: 1.0966477844093457e+18 Validation: 1.0766464102050711e+18

c1=-7.5, c2=15, d=20, lambda=0.001
singular matrix error
c1=-7.875, c2=15.75, d=21.0, lambda=0.0010500000000000002
c1=-7.5, c2=15, d=20, lambda=0.01
singular matrix error
c1=-7.875, c2=15.75, d=21.0, lambda=0.0105
c1=-7.5, c2=15, d=20, lambda=0.1
singular matrix error
c1=-7.875, c2=15.75, d=21.0, lambda=0.10500000000000001
c1=-7.5, c2=15, d=20, lambda=1
singular matrix error
c1=-7.875, c2=15.75, d=21.0, lambda=1.05
c1=-7.5, c2=15, d=20, lambda=10
singular matrix error
c1=-7.875, c2=15.75, d=21.0, lambda=10.5
c1=-5.0, c2=-30, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-15, lambda=0.001

Train: 0.7661138771303023 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-15, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-15, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-15, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-15, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-30, d=-10, lambda=0.001

Train: 0.7661138753458715 Validation: 0.7424498169637219

c1=-5.0, c2=-30, d=-10, lambda=0.01

Train: 0.7661138769518592 Validation: 0.742449818609224

c1=-5.0, c2=-30, d=-10, lambda=0.1

Train: 0.7661138771124579 Validation: 0.7424498187737741

c1=-5.0, c2=-30, d=-10, lambda=1

Train: 0.7661138771285178 Validation: 0.7424498187902292

c1=-5.0, c2=-30, d=-10, lambda=10

Train: 0.7661138771301238 Validation: 0.7424498187918747

c1=-5.0, c2=-30, d=-5, lambda=0.001

Train: 0.8171995941673309 Validation: 0.7947070176983706

c1=-5.0, c2=-30, d=-5, lambda=0.01

Train: 0.7705293706496016 Validation: 0.7469720976846725

c1=-5.0, c2=-30, d=-5, lambda=0.1

Train: 0.7665494007252395 Validation: 0.7428959240133359

c1=-5.0, c2=-30, d=-5, lambda=1

Train: 0.7661573700249926 Validation: 0.7424943688867757

c1=-5.0, c2=-30, d=-5, lambda=10

Train: 0.7661182258259062 Validation: 0.7424542731980447

c1=-5.0, c2=-30, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-5.0, c2=-30, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-5.0, c2=-30, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-5.0, c2=-30, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-5.0, c2=-30, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-5.0, c2=-30, d=5, lambda=0.001

Train: 0.076088390168051 Validation: 0.2963163881814745

c1=-5.0, c2=-30, d=5, lambda=0.01

Train: 0.0760882601051282 Validation: 0.2963204889438848

c1=-5.0, c2=-30, d=5, lambda=0.1

Train: 0.07608825782128369 Validation: 0.2963198469728888

c1=-5.0, c2=-30, d=5, lambda=1

Train: 0.0760882578162577 Validation: 0.29632017744425876

c1=-5.0, c2=-30, d=5, lambda=10

Train: 0.07608825803834796 Validation: 0.2963235427948577

c1=-5.0, c2=-30, d=10, lambda=0.001
singular matrix error
c1=-5.25, c2=-31.5, d=10.5, lambda=0.0010500000000000002
c1=-5.0, c2=-30, d=10, lambda=0.01
singular matrix error
c1=-5.25, c2=-31.5, d=10.5, lambda=0.0105
c1=-5.0, c2=-30, d=10, lambda=0.1
singular matrix error
c1=-5.25, c2=-31.5, d=10.5, lambda=0.10500000000000001
c1=-5.0, c2=-30, d=10, lambda=1

Train: 7399039132227498.0 Validation: 7273383955833000.0

c1=-5.0, c2=-30, d=10, lambda=10

Train: 0.41802245545919214 Validation: 0.5218488887975656

c1=-5.0, c2=-30, d=15, lambda=0.001
singular matrix error
c1=-5.25, c2=-31.5, d=15.75, lambda=0.0010500000000000002
c1=-5.0, c2=-30, d=15, lambda=0.01
singular matrix error
c1=-5.25, c2=-31.5, d=15.75, lambda=0.0105
c1=-5.0, c2=-30, d=15, lambda=0.1
singular matrix error
c1=-5.25, c2=-31.5, d=15.75, lambda=0.10500000000000001
c1=-5.0, c2=-30, d=15, lambda=1
singular matrix error
c1=-5.25, c2=-31.5, d=15.75, lambda=1.05
c1=-5.0, c2=-30, d=15, lambda=10
singular matrix error
c1=-5.25, c2=-31.5, d=15.75, lambda=10.5
c1=-5.0, c2=-30, d=20, lambda=0.001
singular matrix error
c1=-5.25, c2=-31.5, d=21.0, lambda=0.0010500000000000002
c1=-5.0, c2=-30, d=20, lambda=0.01
singular matrix error
c1=-5.25, c2=-31.5, d=21.0, lambda=0.0105
c1=-5.0, c2=-30, d=20, lambda=0.1
singular matrix error
c1=-5.25, c2=-31.5, d=21.0, lambda=0.10500000000000001
c1=-5.0, c2=-30, d=20, lambda=1
singular matrix error
c1=-5.25, c2=-31.5, d=21.0, lambda=1.05
c1=-5.0, c2=-30, d=20, lambda=10
singular matrix error
c1=-5.25, c2=-31.5, d=21.0, lambda=10.5
c1=-5.0, c2=-27.5, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-15, lambda=0.001

Train: 0.7661138771303025 Validation: 0.7424498187920578

c1=-5.0, c2=-27.5, d=-15, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-15, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-15, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-15, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-27.5, d=-10, lambda=0.001

Train: 0.7661138728725937 Validation: 0.7424498144293987

c1=-5.0, c2=-27.5, d=-10, lambda=0.01

Train: 0.7661138767045313 Validation: 0.7424498183557916

c1=-5.0, c2=-27.5, d=-10, lambda=0.1

Train: 0.7661138770877252 Validation: 0.742449818748431

c1=-5.0, c2=-27.5, d=-10, lambda=1

Train: 0.7661138771260446 Validation: 0.7424498187876949

c1=-5.0, c2=-27.5, d=-10, lambda=10

Train: 0.7661138771298766 Validation: 0.7424498187916213

c1=-5.0, c2=-27.5, d=-5, lambda=0.001

Train: 0.8530308549711376 Validation: 0.8312847558099035

c1=-5.0, c2=-27.5, d=-5, lambda=0.01

Train: 0.7729916635351107 Validation: 0.7494936618447152

c1=-5.0, c2=-27.5, d=-5, lambda=0.1

Train: 0.7667871579972334 Validation: 0.7431394730953027

c1=-5.0, c2=-27.5, d=-5, lambda=1

Train: 0.7661810631845337 Validation: 0.7425186398916509

c1=-5.0, c2=-27.5, d=-5, lambda=10

Train: 0.7661205943182895 Validation: 0.7424566994616221

c1=-5.0, c2=-27.5, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-5.0, c2=-27.5, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-5.0, c2=-27.5, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-5.0, c2=-27.5, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-5.0, c2=-27.5, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-5.0, c2=-27.5, d=5, lambda=0.001

Train: 0.07608829049334337 Validation: 0.29627987069556716

c1=-5.0, c2=-27.5, d=5, lambda=0.01

Train: 0.07608825820698084 Validation: 0.29628073046183195

c1=-5.0, c2=-27.5, d=5, lambda=0.1

Train: 0.07608825782355548 Validation: 0.29627986191572836

c1=-5.0, c2=-27.5, d=5, lambda=1

Train: 0.07608825781755757 Validation: 0.29628033645046586

c1=-5.0, c2=-27.5, d=5, lambda=10

Train: 0.07608825818437295 Validation: 0.29628424523886593

c1=-5.0, c2=-27.5, d=10, lambda=0.001
singular matrix error
c1=-5.25, c2=-28.875, d=10.5, lambda=0.0010500000000000002
c1=-5.0, c2=-27.5, d=10, lambda=0.01
singular matrix error
c1=-5.25, c2=-28.875, d=10.5, lambda=0.0105
c1=-5.0, c2=-27.5, d=10, lambda=0.1

Train: 26710022248.910915 Validation: 27467536816.800625

c1=-5.0, c2=-27.5, d=10, lambda=1

Train: 0.7639592007804524 Validation: 0.7715384872116822

c1=-5.0, c2=-27.5, d=10, lambda=10

Train: 0.17028192980824366 Validation: 0.33898324125238377

c1=-5.0, c2=-27.5, d=15, lambda=0.001
singular matrix error
c1=-5.25, c2=-28.875, d=15.75, lambda=0.0010500000000000002
c1=-5.0, c2=-27.5, d=15, lambda=0.01
singular matrix error
c1=-5.25, c2=-28.875, d=15.75, lambda=0.0105
c1=-5.0, c2=-27.5, d=15, lambda=0.1
singular matrix error
c1=-5.25, c2=-28.875, d=15.75, lambda=0.10500000000000001
c1=-5.0, c2=-27.5, d=15, lambda=1
singular matrix error
c1=-5.25, c2=-28.875, d=15.75, lambda=1.05
c1=-5.0, c2=-27.5, d=15, lambda=10
singular matrix error
c1=-5.25, c2=-28.875, d=15.75, lambda=10.5
c1=-5.0, c2=-27.5, d=20, lambda=0.001
singular matrix error
c1=-5.25, c2=-28.875, d=21.0, lambda=0.0010500000000000002
c1=-5.0, c2=-27.5, d=20, lambda=0.01
singular matrix error
c1=-5.25, c2=-28.875, d=21.0, lambda=0.0105
c1=-5.0, c2=-27.5, d=20, lambda=0.1
singular matrix error
c1=-5.25, c2=-28.875, d=21.0, lambda=0.10500000000000001
c1=-5.0, c2=-27.5, d=20, lambda=1
singular matrix error
