Unloaded module: latex/TeXLive12
Loaded module: python3/3.6.2
 Train: 0.7671661035455105 Validation: 0.7435283352424036

c1=-2.5, c2=-10, d=-5, lambda=100

 Train: 0.7662187505420119 Validation: 0.7425573155821216

c1=-2.5, c2=-10, d=0, lambda=0.01

 Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-2.5, c2=-10, d=0, lambda=0.1

 Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-2.5, c2=-10, d=0, lambda=1

 Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-2.5, c2=-10, d=0, lambda=10

 Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-2.5, c2=-10, d=0, lambda=100

 Train: 0.5557826060971731 Validation: 0.5266363806973965

c1=-2.5, c2=-10, d=5, lambda=0.01

 Train: 0.07608825781412515 Validation: 0.28872444350327625

c1=-2.5, c2=-10, d=5, lambda=0.1

 Train: 0.07608825781937777 Validation: 0.2887245074080377

c1=-2.5, c2=-10, d=5, lambda=1

 Train: 0.07608825837258096 Validation: 0.2887249967164152

c1=-2.5, c2=-10, d=5, lambda=10

 Train: 0.0760883140841242 Validation: 0.28872991898302863

c1=-2.5, c2=-10, d=5, lambda=100

 Train: 0.07609438173563625 Validation: 0.28878371632215627

c1=-2.5, c2=-10, d=10, lambda=0.01

 Train: 0.07790351992621242 Validation: 0.2989744141077281

c1=-2.5, c2=-10, d=10, lambda=0.1

 Train: 0.07610369455319484 Validation: 0.2999595959443047

c1=-2.5, c2=-10, d=10, lambda=1

 Train: 0.07608839863469523 Validation: 0.29994290801883666

c1=-2.5, c2=-10, d=10, lambda=10

 Train: 0.07608825991308049 Validation: 0.29995464419845336

c1=-2.5, c2=-10, d=10, lambda=100

 Train: 0.07608825782777222 Validation: 0.2999543738553663

c1=-2.5, c2=-10, d=15, lambda=0.01
singular matrix error
c1=-2.625, c2=-10.5, d=15.75, lambda=0.0105
c1=-2.5, c2=-10, d=15, lambda=0.1
singular matrix error
c1=-2.625, c2=-10.5, d=15.75, lambda=0.10500000000000001
c1=-2.5, c2=-10, d=15, lambda=1
singular matrix error
c1=-2.625, c2=-10.5, d=15.75, lambda=1.05
c1=-2.5, c2=-10, d=15, lambda=10
singular matrix error
c1=-2.625, c2=-10.5, d=15.75, lambda=10.5
c1=-2.5, c2=-10, d=15, lambda=100

 Train: 8.805686290457391e+20 Validation: 2.999260073773726e+19

c1=-2.5, c2=-10, d=20, lambda=0.01
singular matrix error
c1=-2.625, c2=-10.5, d=21.0, lambda=0.0105
c1=-2.5, c2=-10, d=20, lambda=0.1
singular matrix error
c1=-2.625, c2=-10.5, d=21.0, lambda=0.10500000000000001
c1=-2.5, c2=-10, d=20, lambda=1
singular matrix error
c1=-2.625, c2=-10.5, d=21.0, lambda=1.05
c1=-2.5, c2=-10, d=20, lambda=10
singular matrix error
c1=-2.625, c2=-10.5, d=21.0, lambda=10.5
c1=-2.5, c2=-10, d=20, lambda=100
singular matrix error
c1=-2.625, c2=-10.5, d=21.0, lambda=105.0
c1=-2.5, c2=-5, d=-20, lambda=0.01

 Train: 0.7661138760664957 Validation: 0.7424498177002579

c1=-2.5, c2=-5, d=-20, lambda=0.1

 Train: 0.7661138770239215 Validation: 0.7424498186828775

c1=-2.5, c2=-5, d=-20, lambda=1

 Train: 0.7661138771196642 Validation: 0.7424498187811396

c1=-2.5, c2=-5, d=-20, lambda=10

 Train: 0.7661138771292385 Validation: 0.7424498187909657

c1=-2.5, c2=-5, d=-20, lambda=100

 Train: 0.7661138771301959 Validation: 0.7424498187919484

c1=-2.5, c2=-5, d=-15, lambda=0.01

 Train: 0.7661172209735024 Validation: 0.7424532502712234

c1=-2.5, c2=-5, d=-15, lambda=0.1

 Train: 0.7661142115109989 Validation: 0.7424501619362937

c1=-2.5, c2=-5, d=-15, lambda=1

 Train: 0.7661139105683357 Validation: 0.7424498531064443

c1=-2.5, c2=-5, d=-15, lambda=10

 Train: 0.7661138804741052 Validation: 0.7424498222234959

c1=-2.5, c2=-5, d=-15, lambda=100

 Train: 0.7661138774646825 Validation: 0.7424498191352014

c1=-2.5, c2=-5, d=-10, lambda=0.01

 Train: 0.755966938673831 Validation: 0.7320354152230123

c1=-2.5, c2=-5, d=-10, lambda=0.1

 Train: 0.7650646878203389 Validation: 0.7413733247943786

c1=-2.5, c2=-5, d=-10, lambda=1

 Train: 0.7660086021065124 Validation: 0.74234180763012

c1=-2.5, c2=-5, d=-10, lambda=10

 Train: 0.7661033460555172 Validation: 0.7424390140466758

c1=-2.5, c2=-5, d=-10, lambda=100

 Train: 0.7661128239870882 Validation: 0.7424487382812158

c1=-2.5, c2=-5, d=-5, lambda=0.01

 Train: 0.41250212503636646 Validation: 0.3967555107451243

c1=-2.5, c2=-5, d=-5, lambda=0.1

 Train: 0.5293497689902208 Validation: 0.5030976405354893

c1=-2.5, c2=-5, d=-5, lambda=1

 Train: 6.996666570699399 Validation: 6.989274164502494

c1=-2.5, c2=-5, d=-5, lambda=10

 Train: 0.8037742500916985 Validation: 0.7810250206679403

c1=-2.5, c2=-5, d=-5, lambda=100

 Train: 0.7694822948840222 Validation: 0.7459037229463107

c1=-2.5, c2=-5, d=0, lambda=0.01

 Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-2.5, c2=-5, d=0, lambda=0.1

 Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-2.5, c2=-5, d=0, lambda=1

 Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-2.5, c2=-5, d=0, lambda=10

 Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-2.5, c2=-5, d=0, lambda=100

 Train: 0.5557826060971731 Validation: 0.5266363806973965

c1=-2.5, c2=-5, d=5, lambda=0.01

 Train: 0.07608825782319427 Validation: 0.29555822684359423

c1=-2.5, c2=-5, d=5, lambda=0.1

 Train: 0.07608825875431381 Validation: 0.2955586745673538

c1=-2.5, c2=-5, d=5, lambda=1

 Train: 0.0760883522220731 Validation: 0.29556315298851776

c1=-2.5, c2=-5, d=5, lambda=10

 Train: 0.07609808672300082 Validation: 0.2956084600516133

c1=-2.5, c2=-5, d=5, lambda=100

 Train: 0.07873000271088451 Validation: 0.29653675038861854

c1=-2.5, c2=-5, d=10, lambda=0.01

 Train: 0.076091433479075 Validation: 0.32107208915955865

c1=-2.5, c2=-5, d=10, lambda=0.1

 Train: 0.07608830525154606 Validation: 0.3210713520619699

c1=-2.5, c2=-5, d=10, lambda=1

 Train: 0.07608825821183025 Validation: 0.32107152271708167

c1=-2.5, c2=-5, d=10, lambda=10

 Train: 0.07608825781986547 Validation: 0.3210715139993145

c1=-2.5, c2=-5, d=10, lambda=100

 Train: 0.07608825782781797 Validation: 0.3210714700378933

c1=-2.5, c2=-5, d=15, lambda=0.01

 Train: 1.0570198101891996e+25 Validation: 1.7243083805751886e+24

c1=-2.5, c2=-5, d=15, lambda=0.1

 Train: 3.2322815205675234e+22 Validation: 6.197714530347647e+18

c1=-2.5, c2=-5, d=15, lambda=1

 Train: 7.732384293407249e+22 Validation: 1.0267196063298966e+19

c1=-2.5, c2=-5, d=15, lambda=10

 Train: 198111678227508.53 Validation: 17766692.854728747

c1=-2.5, c2=-5, d=15, lambda=100

 Train: 8321641750646325.0 Validation: 1307899328.9758217

c1=-2.5, c2=-5, d=20, lambda=0.01
singular matrix error
c1=-2.625, c2=-5.25, d=21.0, lambda=0.0105
c1=-2.5, c2=-5, d=20, lambda=0.1
singular matrix error
c1=-2.625, c2=-5.25, d=21.0, lambda=0.10500000000000001
c1=-2.5, c2=-5, d=20, lambda=1
singular matrix error
c1=-2.625, c2=-5.25, d=21.0, lambda=1.05
c1=-2.5, c2=-5, d=20, lambda=10
singular matrix error
c1=-2.625, c2=-5.25, d=21.0, lambda=10.5
c1=-2.5, c2=-5, d=20, lambda=100

 Train: 2.1792503083839256e+39 Validation: 5.09956322232339e+35

c1=-2.5, c2=0, d=-20, lambda=0.01

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-20, lambda=0.1

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-20, lambda=1

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-20, lambda=10

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-20, lambda=100

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-15, lambda=0.01

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-15, lambda=0.1

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-15, lambda=1

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-15, lambda=10

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-15, lambda=100

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-10, lambda=0.01

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-10, lambda=0.1

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-10, lambda=1

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-10, lambda=10

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-10, lambda=100

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-5, lambda=0.01

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-5, lambda=0.1

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-5, lambda=1

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-5, lambda=10

 Train: nan Validation: nan

c1=-2.5, c2=0, d=-5, lambda=100

 Train: nan Validation: nan

c1=-2.5, c2=0, d=0, lambda=0.01

 Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-2.5, c2=0, d=0, lambda=0.1

 Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-2.5, c2=0, d=0, lambda=1

 Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-2.5, c2=0, d=0, lambda=10

 Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-2.5, c2=0, d=0, lambda=100

 Train: 0.5557826060971731 Validation: 0.5266363806973965

c1=-2.5, c2=0, d=5, lambda=0.01

 Train: 4.944384058577294 Validation: 0.8921704986894896

c1=-2.5, c2=0, d=5, lambda=0.1

 Train: 1.759091127913328 Validation: 0.6131908907530015

c1=-2.5, c2=0, d=5, lambda=1

 Train: 4.564861203350626 Validation: 1.7901020659301017

c1=-2.5, c2=0, d=5, lambda=10

 Train: 28.106964898869265 Validation: 2.826836831027374

c1=-2.5, c2=0, d=5, lambda=100

 Train: 4.8374664717820535 Validation: 1.6517778685817268

c1=-2.5, c2=0, d=10, lambda=0.01

 Train: 0.20499912720488997 Validation: 0.5868621285449818

c1=-2.5, c2=0, d=10, lambda=0.1

 Train: 0.24688306463642662 Validation: 0.5958199453391241

c1=-2.5, c2=0, d=10, lambda=1

 Train: 0.29217072259541127 Validation: 0.6089488255377395

c1=-2.5, c2=0, d=10, lambda=10

 Train: 0.3446398849825205 Validation: 0.6224250343884513

c1=-2.5, c2=0, d=10, lambda=100

 Train: 0.40161739801736157 Validation: 0.6349995886540082

c1=-2.5, c2=0, d=15, lambda=0.01

 Train: 4.821500355499143e+60 Validation: 4.642834458412517e+46

c1=-2.5, c2=0, d=15, lambda=0.1

 Train: 5.061412294173305e+52 Validation: 3.126714763659968e+39

c1=-2.5, c2=0, d=15, lambda=1

 Train: 1.7843543112560976e+42 Validation: 9.412908989103287e+38

c1=-2.5, c2=0, d=15, lambda=10

 Train: 6.806771109498537e+36 Validation: 1.3697782116082123e+28

c1=-2.5, c2=0, d=15, lambda=100

 Train: 2.001887631711059 Validation: 1.0286091100534955

c1=-2.5, c2=0, d=20, lambda=0.01
singular matrix error
c1=-2.625, c2=0.0, d=21.0, lambda=0.0105
c1=-2.5, c2=0, d=20, lambda=0.1
singular matrix error
c1=-2.625, c2=0.0, d=21.0, lambda=0.10500000000000001
c1=-2.5, c2=0, d=20, lambda=1

 Train: 2.932688632074181e+97 Validation: 1.9653080411920485e+87

c1=-2.5, c2=0, d=20, lambda=10

 Train: 1.0716209669468027e+75 Validation: 1.0105062618178302e+65

c1=-2.5, c2=0, d=20, lambda=100

 Train: 4.4296465420892715e+71 Validation: 1.7410497499633865e+64

c1=-2.5, c2=5, d=-20, lambda=0.01
singular matrix error
c1=-2.625, c2=5.25, d=-21.0, lambda=0.0105
c1=-2.5, c2=5, d=-20, lambda=0.1
singular matrix error
c1=-2.625, c2=5.25, d=-21.0, lambda=0.10500000000000001
c1=-2.5, c2=5, d=-20, lambda=1
singular matrix error
c1=-2.625, c2=5.25, d=-21.0, lambda=1.05
c1=-2.5, c2=5, d=-20, lambda=10
singular matrix error
c1=-2.625, c2=5.25, d=-21.0, lambda=10.5
c1=-2.5, c2=5, d=-20, lambda=100
singular matrix error
c1=-2.625, c2=5.25, d=-21.0, lambda=105.0
c1=-2.5, c2=5, d=-15, lambda=0.01
singular matrix error
c1=-2.625, c2=5.25, d=-15.75, lambda=0.0105
c1=-2.5, c2=5, d=-15, lambda=0.1
singular matrix error
c1=-2.625, c2=5.25, d=-15.75, lambda=0.10500000000000001
c1=-2.5, c2=5, d=-15, lambda=1
singular matrix error
c1=-2.625, c2=5.25, d=-15.75, lambda=1.05
c1=-2.5, c2=5, d=-15, lambda=10
singular matrix error
c1=-2.625, c2=5.25, d=-15.75, lambda=10.5
c1=-2.5, c2=5, d=-15, lambda=100
singular matrix error
c1=-2.625, c2=5.25, d=-15.75, lambda=105.0
c1=-2.5, c2=5, d=-10, lambda=0.01
singular matrix error
c1=-2.625, c2=5.25, d=-10.5, lambda=0.0105
c1=-2.5, c2=5, d=-10, lambda=0.1
singular matrix error
c1=-2.625, c2=5.25, d=-10.5, lambda=0.10500000000000001
c1=-2.5, c2=5, d=-10, lambda=1
singular matrix error
c1=-2.625, c2=5.25, d=-10.5, lambda=1.05
c1=-2.5, c2=5, d=-10, lambda=10
singular matrix error
c1=-2.625, c2=5.25, d=-10.5, lambda=10.5
c1=-2.5, c2=5, d=-10, lambda=100

 Train: 1.5095835795973815e+51 Validation: 5.138062487373695e+24

c1=-2.5, c2=5, d=-5, lambda=0.01

 Train: 0.2782993014321145 Validation: 1.280517232018528

c1=-2.5, c2=5, d=-5, lambda=0.1

 Train: 0.7018325939327865 Validation: 1.266393963672799

c1=-2.5, c2=5, d=-5, lambda=1

 Train: 0.541206736899807 Validation: 1.9607970203190352

c1=-2.5, c2=5, d=-5, lambda=10

 Train: 0.6873924290955834 Validation: 2.672187182918384

c1=-2.5, c2=5, d=-5, lambda=100

 Train: 0.755913956807527 Validation: 5.445820805770382

c1=-2.5, c2=5, d=0, lambda=0.01

 Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-2.5, c2=5, d=0, lambda=0.1

 Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-2.5, c2=5, d=0, lambda=1

 Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-2.5, c2=5, d=0, lambda=10

 Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-2.5, c2=5, d=0, lambda=100

 Train: 0.5557826060971731 Validation: 0.5266363806973965

c1=-2.5, c2=5, d=5, lambda=0.01

 Train: 0.07608874423960252 Validation: 14.12860296285455

c1=-2.5, c2=5, d=5, lambda=0.1

 Train: 0.07611206494259033 Validation: 9.643811542317152

c1=-2.5, c2=5, d=5, lambda=1

 Train: 0.15858400299686465 Validation: 59.840778863289195

c1=-2.5, c2=5, d=5, lambda=10

 Train: 0.10297606782171663 Validation: 3.370833071423226

c1=-2.5, c2=5, d=5, lambda=100

 Train: 72.15356706335918 Validation: 348.13515188826494

c1=-2.5, c2=5, d=10, lambda=0.01

 Train: 0.07608825897627858 Validation: 11.714447827689408

c1=-2.5, c2=5, d=10, lambda=0.1

 Train: 0.07608825782967842 Validation: 11.713898752728404

c1=-2.5, c2=5, d=10, lambda=1

 Train: 0.07608825794739905 Validation: 11.708208149928376

c1=-2.5, c2=5, d=10, lambda=10

 Train: 0.07608827103047389 Validation: 11.651662825861443

c1=-2.5, c2=5, d=10, lambda=100

 Train: 0.07608945368371385 Validation: 11.12057932035384

c1=-2.5, c2=5, d=15, lambda=0.01

 Train: 11658504.017706828 Validation: 17769.231280582666

c1=-2.5, c2=5, d=15, lambda=0.1

 Train: 0.07896750742277164 Validation: 8.276811058178996

c1=-2.5, c2=5, d=15, lambda=1

 Train: 0.07625130921034474 Validation: 8.273946132920013

c1=-2.5, c2=5, d=15, lambda=10

 Train: 0.07608856203530596 Validation: 8.274552353989474

c1=-2.5, c2=5, d=15, lambda=100

 Train: 0.07608825872898288 Validation: 8.27457090455375

c1=-2.5, c2=5, d=20, lambda=0.01

 Train: 1053472.4324085952 Validation: 1053917.0202175209

c1=-2.5, c2=5, d=20, lambda=0.1

 Train: 979944.0973230366 Validation: 1092.1116766522357

c1=-2.5, c2=5, d=20, lambda=1

 Train: 67.44255390113133 Validation: 107.33070446675822

c1=-2.5, c2=5, d=20, lambda=10

 Train: 5494685204.64766 Validation: 171956.03162403236

c1=-2.5, c2=5, d=20, lambda=100

 Train: 0.21113525587178747 Validation: 16.696698103328607

c1=-2.5, c2=10, d=-20, lambda=0.01

 Train: 0.7636104720462209 Validation: 0.7419274603366768

c1=-2.5, c2=10, d=-20, lambda=0.1

 Train: 0.7637098298891783 Validation: 0.7419282400424428

c1=-2.5, c2=10, d=-20, lambda=1

 Train: 0.7637628982113465 Validation: 0.7419335388159457

c1=-2.5, c2=10, d=-20, lambda=10

 Train: 0.7637812879944703 Validation: 0.7419395112681533

c1=-2.5, c2=10, d=-20, lambda=100

 Train: 0.763897269130934 Validation: 0.7419372416671516

c1=-2.5, c2=10, d=-15, lambda=0.01

 Train: 0.7634139165823602 Validation: 0.7419274254599825

c1=-2.5, c2=10, d=-15, lambda=0.1

 Train: 0.7636490750559638 Validation: 0.7419286461237319

c1=-2.5, c2=10, d=-15, lambda=1

 Train: 0.7637505745796204 Validation: 0.741937505837386

c1=-2.5, c2=10, d=-15, lambda=10

 Train: 0.9356188484747264 Validation: 1.3868810765727615

c1=-2.5, c2=10, d=-15, lambda=100

 Train: 0.8379204495478595 Validation: 0.7419364967359473

c1=-2.5, c2=10, d=-10, lambda=0.01

 Train: 0.762814852505719 Validation: 0.741909928514817

c1=-2.5, c2=10, d=-10, lambda=0.1

 Train: 0.7634189584208232 Validation: 0.7419263030726689

c1=-2.5, c2=10, d=-10, lambda=1

 Train: 0.7637094878920687 Validation: 0.7419316796228558

c1=-2.5, c2=10, d=-10, lambda=10

 Train: 0.7640271655860702 Validation: 0.7419356099091122

c1=-2.5, c2=10, d=-10, lambda=100

 Train: 0.7652553896225821 Validation: 0.741936740873543

c1=-2.5, c2=10, d=-5, lambda=0.01

 Train: 0.5504173003596148 Validation: 0.5308442484907314

c1=-2.5, c2=10, d=-5, lambda=0.1

 Train: 0.6842288364209528 Validation: 0.6623293263978931

c1=-2.5, c2=10, d=-5, lambda=1

 Train: 0.7531862252210697 Validation: 0.7313761419229227

c1=-2.5, c2=10, d=-5, lambda=10

 Train: 0.7691742022159614 Validation: 0.7408345889478896

c1=-2.5, c2=10, d=-5, lambda=100

 Train: 0.7659836710493778 Validation: 0.7418260835046717

c1=-2.5, c2=10, d=0, lambda=0.01

 Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-2.5, c2=10, d=0, lambda=0.1

 Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-2.5, c2=10, d=0, lambda=1

 Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-2.5, c2=10, d=0, lambda=10

 Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-2.5, c2=10, d=0, lambda=100

 Train: 0.5557826060971731 Validation: 0.5266363806973965

c1=-2.5, c2=10, d=5, lambda=0.01

 Train: 0.07608825790580999 Validation: 2.6427617156398204

c1=-2.5, c2=10, d=5, lambda=0.1

 Train: 0.07608826687149621 Validation: 2.6239203771155983

c1=-2.5, c2=10, d=5, lambda=1

 Train: 0.07608905794658355 Validation: 2.4768222714907933

c1=-2.5, c2=10, d=5, lambda=10

 Train: 0.07629742850146919 Validation: 3.76991825751333

c1=-2.5, c2=10, d=5, lambda=100

 Train: 0.15063876121888814 Validation: 10.52216133303821

c1=-2.5, c2=10, d=10, lambda=0.01

 Train: 0.07625867404452259 Validation: 7.180323616992989

c1=-2.5, c2=10, d=10, lambda=0.1

 Train: 0.07609674302328305 Validation: 7.192229200826734

c1=-2.5, c2=10, d=10, lambda=1

 Train: 0.07608846463470395 Validation: 7.192201543185422

c1=-2.5, c2=10, d=10, lambda=10

 Train: 0.07608825794017555 Validation: 7.191950230041549

c1=-2.5, c2=10, d=10, lambda=100

 Train: 0.07608825781705411 Validation: 7.191237282779039

c1=-2.5, c2=10, d=15, lambda=0.01
singular matrix error
c1=-2.625, c2=10.5, d=15.75, lambda=0.0105
c1=-2.5, c2=10, d=15, lambda=0.1

 Train: 37755139.28639231 Validation: 37922881.51460236

c1=-2.5, c2=10, d=15, lambda=1

 Train: 18.24144580892792 Validation: 27.192972896430245

c1=-2.5, c2=10, d=15, lambda=10

 Train: 0.9113225851959548 Validation: 25.475285201785475

c1=-2.5, c2=10, d=15, lambda=100

 Train: 0.10610231964875495 Validation: 25.70233798755077

c1=-2.5, c2=10, d=20, lambda=0.01
singular matrix error
c1=-2.625, c2=10.5, d=21.0, lambda=0.0105
c1=-2.5, c2=10, d=20, lambda=0.1
singular matrix error
c1=-2.625, c2=10.5, d=21.0, lambda=0.10500000000000001
c1=-2.5, c2=10, d=20, lambda=1
singular matrix error
c1=-2.625, c2=10.5, d=21.0, lambda=1.05
c1=-2.5, c2=10, d=20, lambda=10
singular matrix error
c1=-2.625, c2=10.5, d=21.0, lambda=10.5
c1=-2.5, c2=10, d=20, lambda=100
singular matrix error
c1=-2.625, c2=10.5, d=21.0, lambda=105.0
c1=-2.5, c2=15, d=-20, lambda=0.01

 Train: 0.7660784739629388 Validation: 0.742449818792057

c1=-2.5, c2=15, d=-20, lambda=0.1

 Train: 0.7660784745225243 Validation: 0.7424498187920575

c1=-2.5, c2=15, d=-20, lambda=1

 Train: 0.7660784745904331 Validation: 0.7424498187920576

c1=-2.5, c2=15, d=-20, lambda=10

 Train: 0.7660784757794592 Validation: 0.7424498187920576

c1=-2.5, c2=15, d=-20, lambda=100

 Train: 0.7660785825363482 Validation: 0.7424498187920576

c1=-2.5, c2=15, d=-15, lambda=0.01

 Train: 0.7660784457480238 Validation: 0.7424498187895685

c1=-2.5, c2=15, d=-15, lambda=0.1

 Train: 0.766078471700526 Validation: 0.7424498187918086

c1=-2.5, c2=15, d=-15, lambda=1

 Train: 0.7660784746515962 Validation: 0.7424498187920326

c1=-2.5, c2=15, d=-15, lambda=10

 Train: 0.7660785122613686 Validation: 0.742449818792055

c1=-2.5, c2=15, d=-15, lambda=100

 Train: 0.7660860398085386 Validation: 0.7424498187920573

c1=-2.5, c2=15, d=-10, lambda=0.01

 Train: 0.7660768232044319 Validation: 0.7424496170929126

c1=-2.5, c2=15, d=-10, lambda=0.1

 Train: 0.7660783017008319 Validation: 0.7424497986219749

c1=-2.5, c2=15, d=-10, lambda=1

 Train: 0.766078467193699 Validation: 0.7424498167750371

c1=-2.5, c2=15, d=-10, lambda=10

 Train: 0.7660792265496013 Validation: 0.7424498185903463

c1=-2.5, c2=15, d=-10, lambda=100

 Train: 0.7660925434551286 Validation: 0.742449818771883

c1=-2.5, c2=15, d=-5, lambda=0.01

 Train: 0.6720057829987074 Validation: 0.6465104999246739

c1=-2.5, c2=15, d=-5, lambda=0.1

 Train: 0.7525682607428105 Validation: 0.7286800579484265

c1=-2.5, c2=15, d=-5, lambda=1

 Train: 0.7646688705506725 Validation: 0.7410131239938428

c1=-2.5, c2=15, d=-5, lambda=10

 Train: 0.771252341150759 Validation: 0.7423061681883789

c1=-2.5, c2=15, d=-5, lambda=100

 Train: 0.7661087097407996 Validation: 0.7424353768552283

c1=-2.5, c2=15, d=0, lambda=0.01

 Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-2.5, c2=15, d=0, lambda=0.1

 Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-2.5, c2=15, d=0, lambda=1

 Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-2.5, c2=15, d=0, lambda=10

 Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-2.5, c2=15, d=0, lambda=100

 Train: 0.5557826060971731 Validation: 0.5266363806973965

c1=-2.5, c2=15, d=5, lambda=0.01

 Train: 0.07608825785556945 Validation: 0.8592396993756396

c1=-2.5, c2=15, d=5, lambda=0.1

 Train: 0.07608825803927882 Validation: 0.859362138956528

c1=-2.5, c2=15, d=5, lambda=1

 Train: 0.07608828145607376 Validation: 0.8606033801761723

c1=-2.5, c2=15, d=5, lambda=10

 Train: 0.07609249448883115 Validation: 0.8773061068522565

c1=-2.5, c2=15, d=5, lambda=100

 Train: 0.07627158147105362 Validation: 1.6823611755362191

c1=-2.5, c2=15, d=10, lambda=0.01

 Train: 0.31187077254289947 Validation: 2.545024620160638

c1=-2.5, c2=15, d=10, lambda=0.1

 Train: 0.08192799594193283 Validation: 2.6385841436816264

c1=-2.5, c2=15, d=10, lambda=1

 Train: 0.07615465766487728 Validation: 2.683293494860806

c1=-2.5, c2=15, d=10, lambda=10

 Train: 0.0760886422825163 Validation: 2.6851229634020104

c1=-2.5, c2=15, d=10, lambda=100

 Train: 0.07608826216993414 Validation: 2.6856067502969974

c1=-2.5, c2=15, d=15, lambda=0.01
singular matrix error
c1=-2.625, c2=15.75, d=15.75, lambda=0.0105
c1=-2.5, c2=15, d=15, lambda=0.1
singular matrix error
c1=-2.625, c2=15.75, d=15.75, lambda=0.10500000000000001
c1=-2.5, c2=15, d=15, lambda=1
singular matrix error
c1=-2.625, c2=15.75, d=15.75, lambda=1.05
c1=-2.5, c2=15, d=15, lambda=10
singular matrix error
c1=-2.625, c2=15.75, d=15.75, lambda=10.5
c1=-2.5, c2=15, d=15, lambda=100

 Train: 36659.45148693785 Validation: 40628.3932730698

c1=-2.5, c2=15, d=20, lambda=0.01
singular matrix error
c1=-2.625, c2=15.75, d=21.0, lambda=0.0105
c1=-2.5, c2=15, d=20, lambda=0.1
singular matrix error
c1=-2.625, c2=15.75, d=21.0, lambda=0.10500000000000001
c1=-2.5, c2=15, d=20, lambda=1
singular matrix error
c1=-2.625, c2=15.75, d=21.0, lambda=1.05
c1=-2.5, c2=15, d=20, lambda=10
singular matrix error
c1=-2.625, c2=15.75, d=21.0, lambda=10.5
c1=-2.5, c2=15, d=20, lambda=100
singular matrix error
c1=-2.625, c2=15.75, d=21.0, lambda=105.0
c1=-2.5, c2=20, d=-20, lambda=0.01

 Train: 0.766113877130299 Validation: 0.7424498187920576

c1=-2.5, c2=20, d=-20, lambda=0.1

 Train: 0.7661138771303019 Validation: 0.7424498187920576

c1=-2.5, c2=20, d=-20, lambda=1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-2.5, c2=20, d=-20, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

